Date,COV,Temperature,Pression,Luminosite,Humidite,CO2,Batterie
2023-12-13 06:46:46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 06:46:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 06:47:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 06:48:32,47.0,19.88,986.52,16.0,44.0,396.0,89.0
2023-12-13 07:08:49,51.0,19.86,986.38,16.0,44.0,396.0,89.0
2023-12-13 07:29:06,50.0,19.82,986.3,16.0,44.0,396.0,89.0
2023-12-13 07:47:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 07:47:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 07:47:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 07:47:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 07:47:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 07:49:23,49.0,19.8,986.48,16.0,44.0,398.0,89.0
2023-12-13 08:09:39,50.0,19.8,986.54,16.0,44.0,399.0,89.0
2023-12-13 08:29:55,55.0,19.79,986.54,16.0,44.0,399.0,89.0
2023-12-13 08:48:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 08:48:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 08:48:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 08:48:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 08:48:39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 08:50:13,50.0,19.77,986.66,16.0,44.5,401.0,89.0
2023-12-13 09:10:30,37.0,19.79,986.87,16.0,44.5,404.0,89.0
2023-12-13 09:30:47,45.0,19.8,986.97,16.0,44.5,416.0,89.0
2023-12-13 09:48:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:48:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:48:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:49:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:49:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:50:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 09:51:03,58.0,19.81,987.31,16.0,44.5,432.0,89.0
2023-12-13 10:11:14,48.0,19.83,987.41,0.0,44.5,445.0,89.0
2023-12-13 10:31:26,36.0,19.82,987.47,0.0,44.5,452.0,89.0
2023-12-13 10:50:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 10:50:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 10:50:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 10:50:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 10:50:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 10:51:42,27.0,19.83,987.51,0.0,44.5,465.0,89.0
2023-12-13 11:11:59,31.0,19.86,987.76,16.0,44.5,469.0,89.0
2023-12-13 11:32:16,25.0,19.86,987.92,16.0,44.5,474.0,89.0
2023-12-13 11:50:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 11:51:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 11:51:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 11:51:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 11:51:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 11:52:33,25.0,19.88,987.92,16.0,44.5,474.0,89.0
2023-12-13 12:12:49,25.0,19.94,988.06,16.0,44.5,475.0,89.0
2023-12-13 12:33:04,25.0,19.97,988.21,14.0,44.5,476.0,89.0
2023-12-13 12:51:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 12:51:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 12:52:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 12:52:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 12:52:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 12:53:21,29.0,20.02,988.31,16.0,44.5,476.0,89.0
2023-12-13 13:13:38,25.0,20.07,988.33,16.0,44.5,474.0,89.0
2023-12-13 13:33:55,27.0,20.14,988.47,16.0,44.5,471.0,89.0
2023-12-13 14:34:44,49.0,20.28,988.76,16.0,44.5,469.0,89.0
2023-12-13 14:53:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 14:53:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 14:53:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 14:53:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 14:54:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-13 14:55:00,46.0,20.31,988.96,16.0,44.5,496.0,89.0
2023-12-13 15:15:15,52.0,20.36,989.15,16.0,44.5,522.0,89.0
