Date,Luminosite,Humidite,CO2,Temperature,Batterie
2023-12-09 22:38:14,0.0,37.0,410.0,22.7,3.6510000000000002
2023-12-09 22:43:14,0.0,37.0,410.0,22.7,3.6510000000000002
2023-12-09 22:48:14,0.0,37.0,398.0,22.7,3.6510000000000002
2023-12-09 22:53:14,0.0,37.0,388.0,22.7,3.653
2023-12-09 22:58:14,0.0,37.0,404.0,22.7,3.6510000000000002
2023-12-09 23:03:14,0.0,37.0,415.0,22.7,3.6510000000000002
2023-12-09 23:08:14,0.0,37.0,393.0,22.7,3.6510000000000002
2023-12-09 23:13:14,0.0,37.0,397.0,22.7,3.6510000000000002
2023-12-09 23:18:14,0.0,37.0,403.0,22.7,3.6510000000000002
2023-12-09 23:23:14,0.0,37.0,408.0,22.6,3.6510000000000002
2023-12-09 23:28:14,0.0,37.0,393.0,22.6,3.6510000000000002
2023-12-09 23:33:14,0.0,37.0,398.0,22.6,3.6510000000000002
2023-12-09 23:38:14,0.0,37.0,395.0,22.7,3.653
2023-12-09 23:43:14,0.0,37.0,406.0,22.7,3.6510000000000002
2023-12-09 23:48:14,0.0,37.0,393.0,22.7,3.6510000000000002
2023-12-09 23:53:14,0.0,37.0,402.0,22.7,3.6510000000000002
2023-12-09 23:58:14,0.0,37.0,409.0,22.6,3.6510000000000002
2023-12-10 00:03:14,0.0,37.0,398.0,22.6,3.6510000000000002
2023-12-10 00:08:14,0.0,37.0,410.0,22.6,3.6510000000000002
2023-12-10 00:13:14,0.0,37.0,405.0,22.6,3.6510000000000002
2023-12-10 00:18:14,0.0,37.0,401.0,22.6,3.6510000000000002
2023-12-10 00:23:14,0.0,37.0,395.0,22.6,3.6510000000000002
2023-12-10 00:28:14,0.0,37.0,403.0,22.7,3.6510000000000002
2023-12-10 00:33:14,0.0,37.0,403.0,22.6,3.6510000000000002
2023-12-10 00:38:14,0.0,37.0,398.0,22.6,3.6510000000000002
2023-12-10 00:43:14,0.0,37.0,392.0,22.6,3.6510000000000002
2023-12-10 00:48:14,0.0,37.0,392.0,22.6,3.6510000000000002
2023-12-10 00:53:14,0.0,37.0,398.0,22.6,3.6510000000000002
2023-12-10 00:58:14,0.0,37.0,395.0,22.6,3.6510000000000002
2023-12-10 01:03:14,0.0,37.0,396.0,22.6,3.6510000000000002
2023-12-10 01:08:14,0.0,37.0,399.0,22.6,3.6510000000000002
2023-12-10 01:13:14,0.0,37.0,408.0,22.5,3.6510000000000002
2023-12-10 01:18:14,0.0,37.0,398.0,22.6,3.6510000000000002
2023-12-10 01:23:14,0.0,37.0,414.0,22.5,3.6510000000000002
2023-12-10 01:28:14,0.0,37.0,397.0,22.5,3.6510000000000002
2023-12-10 01:33:14,0.0,37.0,402.0,22.6,3.6510000000000002
2023-12-10 01:38:14,0.0,37.0,401.0,22.6,3.6510000000000002
2023-12-10 01:43:14,0.0,37.0,396.0,22.6,3.6510000000000002
2023-12-10 01:48:13,0.0,37.0,401.0,22.6,3.6510000000000002
2023-12-10 01:53:13,0.0,37.0,394.0,22.6,3.6510000000000002
2023-12-10 01:58:14,0.0,37.0,390.0,22.5,3.6510000000000002
2023-12-10 02:03:13,0.0,37.0,401.0,22.5,3.6510000000000002
2023-12-10 02:08:13,0.0,37.0,410.0,22.5,3.6510000000000002
2023-12-10 02:13:13,0.0,37.0,413.0,22.5,3.653
2023-12-10 02:18:13,0.0,37.0,412.0,22.5,3.6510000000000002
2023-12-10 02:23:13,0.0,37.0,394.0,22.6,3.6510000000000002
2023-12-10 02:28:13,0.0,37.0,400.0,22.6,3.6510000000000002
2023-12-10 02:33:13,0.0,37.0,403.0,22.5,3.6510000000000002
2023-12-10 02:38:13,0.0,37.0,404.0,22.5,3.6510000000000002
2023-12-10 02:43:13,0.0,37.0,398.0,22.5,3.6510000000000002
2023-12-10 02:48:13,0.0,37.0,402.0,22.5,3.6510000000000002
2023-12-10 02:53:13,0.0,37.0,402.0,22.5,3.6510000000000002
2023-12-10 02:58:13,0.0,37.0,392.0,22.5,3.6510000000000002
2023-12-10 03:03:13,0.0,37.0,407.0,22.5,3.6510000000000002
2023-12-10 03:08:13,0.0,37.0,397.0,22.5,3.6510000000000002
2023-12-10 03:13:13,0.0,37.0,394.0,22.5,3.6510000000000002
2023-12-10 03:18:13,0.0,37.0,404.0,22.5,3.6510000000000002
2023-12-10 03:23:13,0.0,37.0,398.0,22.5,3.6510000000000002
2023-12-10 03:28:13,0.0,37.0,397.0,22.5,3.653
2023-12-10 03:33:13,0.0,37.0,392.0,22.5,3.6510000000000002
2023-12-10 03:38:13,0.0,37.0,392.0,22.5,3.6510000000000002
2023-12-10 03:43:13,0.0,37.0,403.0,22.5,3.6510000000000002
2023-12-10 03:48:13,0.0,37.0,398.0,22.5,3.6510000000000002
2023-12-10 03:53:13,0.0,37.0,410.0,22.5,3.6510000000000002
2023-12-10 03:58:13,0.0,37.0,384.0,22.4,3.653
2023-12-10 04:03:13,0.0,37.0,400.0,22.5,3.6510000000000002
2023-12-10 04:08:13,0.0,37.0,405.0,22.5,3.653
2023-12-10 04:13:13,0.0,37.0,404.0,22.5,3.6510000000000002
2023-12-10 04:18:13,0.0,37.0,410.0,22.5,3.6510000000000002
2023-12-10 04:23:13,0.0,37.0,404.0,22.5,3.6510000000000002
2023-12-10 04:28:13,0.0,37.0,393.0,22.5,3.6510000000000002
2023-12-10 04:33:13,0.0,37.0,402.0,22.5,3.6510000000000002
2023-12-10 04:38:13,0.0,37.0,403.0,22.5,3.6510000000000002
2023-12-10 04:43:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 04:48:13,0.0,37.0,398.0,22.5,3.6510000000000002
2023-12-10 04:53:13,0.0,37.0,400.0,22.5,3.6510000000000002
2023-12-10 04:58:13,0.0,37.0,408.0,22.4,3.6510000000000002
2023-12-10 05:03:13,0.0,37.0,387.0,22.5,3.6510000000000002
2023-12-10 05:08:13,0.0,37.0,397.0,22.4,3.6510000000000002
2023-12-10 05:13:13,0.0,37.0,409.0,22.4,3.6510000000000002
2023-12-10 05:18:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 05:23:13,0.0,37.0,410.0,22.5,3.653
2023-12-10 05:28:13,0.0,37.0,395.0,22.4,3.6510000000000002
2023-12-10 05:33:13,0.0,37.0,398.0,22.4,3.6510000000000002
2023-12-10 05:38:13,0.0,37.0,392.0,22.4,3.6510000000000002
2023-12-10 05:43:13,0.0,37.0,404.0,22.4,3.6510000000000002
2023-12-10 05:48:13,0.0,37.0,401.0,22.4,3.6510000000000002
2023-12-10 05:53:13,0.0,37.0,403.0,22.4,3.6510000000000002
2023-12-10 05:58:13,0.0,37.0,404.0,22.4,3.6510000000000002
2023-12-10 06:03:13,0.0,37.0,402.0,22.5,3.6510000000000002
2023-12-10 06:08:13,0.0,37.0,407.0,22.4,3.6510000000000002
2023-12-10 06:13:13,0.0,37.0,402.0,22.4,3.6510000000000002
2023-12-10 06:18:13,0.0,37.0,403.0,22.4,3.6510000000000002
2023-12-10 06:23:13,0.0,37.0,413.0,22.4,3.6510000000000002
2023-12-10 06:28:13,0.0,37.0,395.0,22.4,3.653
2023-12-10 06:33:13,0.0,37.0,408.0,22.5,3.6510000000000002
2023-12-10 06:38:13,0.0,37.0,404.0,22.4,3.6510000000000002
2023-12-10 06:43:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 06:48:13,0.0,37.0,401.0,22.4,3.6510000000000002
2023-12-10 06:53:13,0.0,37.0,401.0,22.4,3.653
2023-12-10 06:58:13,0.0,37.0,389.0,22.4,3.6510000000000002
2023-12-10 07:03:13,0.0,37.0,408.0,22.4,3.6510000000000002
2023-12-10 07:08:13,0.0,37.0,411.0,22.4,3.6510000000000002
2023-12-10 07:13:13,0.0,37.0,397.0,22.4,3.653
2023-12-10 07:18:13,0.0,37.0,407.0,22.4,3.6510000000000002
2023-12-10 07:23:13,0.0,37.0,393.0,22.4,3.653
2023-12-10 07:28:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 07:33:13,0.0,37.0,407.0,22.4,3.6510000000000002
2023-12-10 07:38:13,0.0,37.0,398.0,22.4,3.6510000000000002
2023-12-10 07:43:13,0.0,37.0,410.0,22.4,3.6510000000000002
2023-12-10 07:48:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 07:53:13,0.0,37.0,405.0,22.4,3.6510000000000002
2023-12-10 07:58:13,0.0,37.0,408.0,22.4,3.6510000000000002
2023-12-10 08:03:13,0.0,37.0,409.0,22.4,3.6510000000000002
2023-12-10 08:08:13,0.0,37.0,400.0,22.4,3.6510000000000002
2023-12-10 08:13:13,0.0,37.0,398.0,22.4,3.6510000000000002
2023-12-10 08:18:13,0.0,37.0,394.0,22.4,3.6510000000000002
2023-12-10 08:23:13,3.0,37.0,406.0,22.4,3.6510000000000002
2023-12-10 08:28:13,3.0,37.0,401.0,22.4,3.6510000000000002
2023-12-10 08:33:13,3.0,37.0,403.0,22.4,3.6510000000000002
2023-12-10 08:38:13,3.0,37.0,396.0,22.4,3.6510000000000002
2023-12-10 08:43:13,6.0,37.0,418.0,22.4,3.6510000000000002
2023-12-10 08:48:13,6.0,37.0,407.0,22.4,3.6510000000000002
2023-12-10 08:53:13,6.0,37.0,409.0,22.4,3.6510000000000002
2023-12-10 08:58:13,10.0,37.0,401.0,22.4,3.6510000000000002
2023-12-10 09:03:13,10.0,37.0,410.0,22.4,3.6510000000000002
2023-12-10 09:08:13,10.0,37.0,405.0,22.4,3.6510000000000002
2023-12-10 09:13:13,10.0,37.0,393.0,22.4,3.6510000000000002
2023-12-10 09:18:13,13.0,37.0,412.0,22.4,3.6510000000000002
2023-12-10 09:23:13,16.0,38.0,403.0,22.4,3.6510000000000002
2023-12-10 09:28:13,16.0,37.0,401.0,22.4,3.6510000000000002
2023-12-10 09:33:13,20.0,38.0,409.0,22.4,3.6510000000000002
2023-12-10 09:38:13,23.0,38.0,404.0,22.4,3.6510000000000002
2023-12-10 09:43:13,26.0,38.0,409.0,22.4,3.6510000000000002
2023-12-10 09:48:13,23.0,37.0,404.0,22.3,3.6510000000000002
2023-12-10 09:53:13,26.0,38.0,405.0,22.4,3.6510000000000002
2023-12-10 09:58:13,33.0,38.0,395.0,22.4,3.6510000000000002
2023-12-10 10:03:13,33.0,38.0,405.0,22.4,3.653
2023-12-10 10:08:13,37.0,38.0,409.0,22.4,3.6510000000000002
2023-12-10 10:13:13,40.0,38.0,394.0,22.4,3.6510000000000002
2023-12-10 10:18:12,43.0,38.0,402.0,22.4,3.6510000000000002
2023-12-10 10:23:12,50.0,38.0,399.0,22.4,3.6510000000000002
2023-12-10 10:28:12,53.0,38.0,411.0,22.4,3.6510000000000002
2023-12-10 10:33:12,57.0,38.0,402.0,22.4,3.6510000000000002
2023-12-10 10:38:12,57.0,38.0,403.0,22.4,3.6510000000000002
2023-12-10 10:43:12,60.0,38.0,396.0,22.4,3.6510000000000002
2023-12-10 10:48:12,63.0,38.0,405.0,22.4,3.6510000000000002
2023-12-10 10:53:12,67.0,38.0,413.0,22.4,3.6510000000000002
2023-12-10 10:58:12,70.0,38.0,392.0,22.5,3.6510000000000002
2023-12-10 11:03:12,60.0,38.0,405.0,22.4,3.653
2023-12-10 11:08:12,77.0,38.0,399.0,22.4,3.6510000000000002
2023-12-10 11:13:12,70.0,38.0,397.0,22.4,3.6510000000000002
2023-12-10 11:18:13,63.0,38.0,394.0,22.4,3.6510000000000002
2023-12-10 11:23:12,57.0,38.0,408.0,22.4,3.6510000000000002
2023-12-10 11:28:12,60.0,38.0,409.0,22.4,3.6510000000000002
2023-12-10 11:33:12,63.0,38.0,388.0,22.5,3.6510000000000002
2023-12-10 11:38:12,57.0,38.0,388.0,22.5,3.6510000000000002
2023-12-10 11:43:12,60.0,38.0,413.0,22.4,3.6510000000000002
2023-12-10 11:48:12,63.0,38.0,405.0,22.4,3.6510000000000002
2023-12-10 11:53:12,63.0,38.0,404.0,22.4,3.6510000000000002
2023-12-10 11:58:12,60.0,38.0,389.0,22.4,3.6510000000000002
2023-12-10 12:03:12,80.0,38.0,408.0,22.4,3.6510000000000002
2023-12-10 12:08:12,94.0,38.0,413.0,22.5,3.6510000000000002
2023-12-10 12:13:12,84.0,38.0,398.0,22.5,3.6510000000000002
2023-12-10 12:18:12,107.0,38.0,395.0,22.5,3.6510000000000002
2023-12-10 12:23:12,107.0,38.0,399.0,22.5,3.6510000000000002
2023-12-10 12:28:12,90.0,38.0,399.0,22.5,3.6510000000000002
2023-12-10 12:33:12,77.0,38.0,394.0,22.5,3.6510000000000002
2023-12-10 12:38:12,121.0,38.0,404.0,22.5,3.6510000000000002
2023-12-10 12:43:12,97.0,38.0,402.0,22.5,3.6510000000000002
2023-12-10 12:48:12,97.0,38.0,412.0,22.5,3.653
2023-12-10 12:53:12,111.0,38.0,407.0,22.6,3.6510000000000002
2023-12-10 12:58:12,104.0,38.0,400.0,22.5,3.6510000000000002
2023-12-10 13:03:12,87.0,38.0,402.0,22.5,3.6510000000000002
2023-12-10 13:08:12,77.0,38.0,402.0,22.6,3.6510000000000002
2023-12-10 13:13:12,57.0,38.0,399.0,22.5,3.6510000000000002
2023-12-10 13:18:12,50.0,38.0,402.0,22.6,3.6510000000000002
2023-12-10 13:23:12,50.0,38.0,403.0,22.6,3.6510000000000002
2023-12-10 13:28:12,53.0,38.0,391.0,22.6,3.6510000000000002
2023-12-10 13:33:12,37.0,38.0,395.0,22.6,3.6510000000000002
2023-12-10 13:38:12,40.0,38.0,397.0,22.6,3.6510000000000002
2023-12-10 13:43:12,33.0,38.0,401.0,22.6,3.6510000000000002
2023-12-10 13:48:12,20.0,38.0,386.0,22.6,3.6510000000000002
2023-12-10 13:53:12,30.0,38.0,393.0,22.6,3.6510000000000002
2023-12-10 13:58:12,37.0,38.0,391.0,22.6,3.6510000000000002
2023-12-10 14:03:12,37.0,38.0,397.0,22.6,3.6510000000000002
2023-12-10 14:08:12,33.0,38.0,402.0,22.6,3.6510000000000002
2023-12-10 14:13:12,33.0,38.0,394.0,22.6,3.6510000000000002
2023-12-10 14:18:12,30.0,38.0,391.0,22.6,3.6510000000000002
2023-12-10 14:23:12,37.0,39.0,403.0,22.6,3.6510000000000002
2023-12-10 14:28:12,37.0,39.0,414.0,22.6,3.6510000000000002
2023-12-10 14:33:12,33.0,39.0,397.0,22.6,3.6510000000000002
2023-12-10 14:38:12,33.0,39.0,399.0,22.5,3.6510000000000002
2023-12-10 14:43:12,30.0,39.0,387.0,22.6,3.6510000000000002
2023-12-10 14:48:12,30.0,39.0,394.0,22.6,3.6510000000000002
2023-12-10 14:53:12,26.0,39.0,398.0,22.5,3.6510000000000002
2023-12-10 14:58:12,13.0,39.0,393.0,22.6,3.6510000000000002
2023-12-10 15:03:12,16.0,39.0,393.0,22.6,3.6510000000000002
2023-12-10 15:08:12,20.0,39.0,408.0,22.5,3.6510000000000002
2023-12-10 15:13:12,20.0,39.0,389.0,22.6,3.6510000000000002
2023-12-10 15:18:12,20.0,39.0,398.0,22.6,3.6510000000000002
2023-12-10 15:23:12,16.0,39.0,389.0,22.6,3.6510000000000002
2023-12-10 15:28:12,16.0,39.0,393.0,22.5,3.6510000000000002
2023-12-10 15:33:12,13.0,39.0,389.0,22.5,3.6510000000000002
2023-12-10 15:38:12,13.0,39.0,391.0,22.5,3.6510000000000002
2023-12-10 15:43:12,13.0,40.0,387.0,22.6,3.6510000000000002
2023-12-10 15:48:12,13.0,40.0,400.0,22.5,3.6510000000000002
2023-12-10 15:53:12,10.0,40.0,396.0,22.5,3.6510000000000002
2023-12-10 15:58:12,10.0,40.0,398.0,22.5,3.6510000000000002
2023-12-10 16:03:12,6.0,40.0,390.0,22.5,3.6510000000000002
2023-12-10 16:08:12,10.0,40.0,396.0,22.6,3.6510000000000002
2023-12-10 16:13:12,6.0,40.0,398.0,22.5,3.6510000000000002
2023-12-10 16:18:12,6.0,40.0,383.0,22.5,3.653
2023-12-10 16:23:12,6.0,40.0,382.0,22.5,3.6510000000000002
2023-12-10 16:28:12,3.0,40.0,386.0,22.5,3.6510000000000002
2023-12-10 16:33:12,3.0,40.0,396.0,22.5,3.6510000000000002
2023-12-10 16:38:12,3.0,40.0,394.0,22.5,3.6510000000000002
2023-12-10 16:43:12,3.0,40.0,410.0,22.5,3.6510000000000002
2023-12-10 16:48:12,3.0,41.0,395.0,22.4,3.6510000000000002
2023-12-10 16:53:12,0.0,41.0,398.0,22.5,3.6510000000000002
2023-12-10 16:58:12,0.0,41.0,400.0,22.4,3.6510000000000002
2023-12-10 17:03:12,0.0,41.0,392.0,22.5,3.6510000000000002
2023-12-10 17:08:12,0.0,41.0,402.0,22.4,3.6510000000000002
2023-12-10 17:13:12,0.0,41.0,404.0,22.4,3.6510000000000002
2023-12-10 17:18:12,0.0,41.0,395.0,22.5,3.6510000000000002
2023-12-10 17:23:12,0.0,41.0,383.0,22.4,3.6510000000000002
2023-12-10 17:28:12,0.0,41.0,397.0,22.4,3.6510000000000002
2023-12-10 17:33:12,0.0,41.0,408.0,22.5,3.648
2023-12-10 17:38:12,0.0,42.0,392.0,22.4,3.648
2023-12-10 17:43:12,0.0,42.0,391.0,22.4,3.6510000000000002
2023-12-10 17:48:12,0.0,42.0,391.0,22.4,3.6510000000000002
2023-12-10 17:53:12,0.0,42.0,388.0,22.4,3.6510000000000002
2023-12-10 17:58:12,0.0,42.0,397.0,22.4,3.6510000000000002
2023-12-10 18:03:12,0.0,42.0,395.0,22.4,3.6510000000000002
2023-12-10 18:08:12,0.0,42.0,408.0,22.4,3.6510000000000002
2023-12-10 18:13:12,0.0,43.0,391.0,22.4,3.6510000000000002
2023-12-10 18:18:12,0.0,43.0,389.0,22.4,3.6510000000000002
2023-12-10 18:23:12,0.0,43.0,385.0,22.4,3.6510000000000002
2023-12-10 18:28:12,0.0,43.0,396.0,22.4,3.6510000000000002
2023-12-10 18:33:12,0.0,43.0,394.0,22.4,3.6510000000000002
2023-12-10 18:38:11,0.0,43.0,392.0,22.4,3.6510000000000002
2023-12-10 18:43:11,0.0,43.0,397.0,22.4,3.6510000000000002
2023-12-10 18:48:11,0.0,43.0,399.0,22.4,3.6510000000000002
2023-12-10 18:53:11,0.0,43.0,394.0,22.4,3.6510000000000002
2023-12-10 18:58:11,0.0,43.0,390.0,22.4,3.6510000000000002
2023-12-10 19:03:11,0.0,44.0,406.0,22.4,3.6510000000000002
2023-12-10 19:08:11,0.0,44.0,400.0,22.4,3.6510000000000002
2023-12-10 19:13:11,0.0,44.0,405.0,22.4,3.6510000000000002
2023-12-10 19:18:12,0.0,44.0,407.0,22.3,3.6510000000000002
2023-12-10 19:23:11,0.0,44.0,396.0,22.4,3.6510000000000002
2023-12-10 19:28:11,0.0,44.0,392.0,22.4,3.6510000000000002
2023-12-10 19:33:11,0.0,44.0,387.0,22.4,3.6510000000000002
2023-12-10 19:38:11,0.0,44.0,391.0,22.4,3.6510000000000002
2023-12-10 19:43:11,0.0,44.0,394.0,22.4,3.6510000000000002
2023-12-10 19:48:11,0.0,45.0,385.0,22.4,3.6510000000000002
2023-12-10 19:53:11,0.0,45.0,385.0,22.3,3.6510000000000002
2023-12-10 19:58:11,0.0,45.0,408.0,22.4,3.6510000000000002
2023-12-10 20:03:11,0.0,45.0,405.0,22.4,3.6510000000000002
2023-12-10 20:08:11,0.0,45.0,396.0,22.4,3.6510000000000002
2023-12-10 20:13:11,0.0,45.0,388.0,22.4,3.6510000000000002
2023-12-10 20:18:11,0.0,45.0,396.0,22.3,3.6510000000000002
2023-12-10 20:23:11,0.0,45.0,393.0,22.4,3.653
2023-12-10 20:28:11,0.0,45.0,409.0,22.4,3.6510000000000002
2023-12-10 20:33:11,0.0,45.0,395.0,22.3,3.6510000000000002
2023-12-10 20:38:11,0.0,46.0,393.0,22.4,3.6510000000000002
2023-12-10 20:43:11,0.0,46.0,402.0,22.4,3.6510000000000002
2023-12-10 20:48:11,0.0,46.0,395.0,22.4,3.6510000000000002
2023-12-10 20:53:11,0.0,46.0,398.0,22.4,3.653
2023-12-10 20:58:11,0.0,46.0,398.0,22.3,3.6510000000000002
2023-12-10 21:03:11,0.0,46.0,411.0,22.4,3.6510000000000002
2023-12-10 21:08:11,0.0,46.0,405.0,22.4,3.6510000000000002
